pi,p,b,r
0.11666666666666659,0.7,0.5833333333333334,0.16666666666666674
-0.3092105263157895,0.3157894736842105,0.625,-0.368421052631579
-0.059523809523809534,0.35714285714285715,0.4166666666666667,-0.2857142857142857
-0.03525641025641024,0.4230769230769231,0.4583333333333333,-0.15384615384615385
0.015873015873015872,0.4444444444444444,0.42857142857142855,-0.1428571428571429
-0.3333333333333333,0.0,0.3333333333333333,-1.0
-0.15000000000000002,0.25,0.4,-0.5
-0.25,0.75,1.0,0.5
-0.3142857142857143,0.2857142857142857,0.6,-0.4285714285714286
-0.6,0.4,1.0,-0.19999999999999996
-0.0326797385620915,0.5555555555555556,0.5882352941176471,0.11111111111111116
-0.26373626373626374,0.42857142857142855,0.6923076923076923,-0.1428571428571429
-0.65,0.35,1.0,-0.30000000000000004
-0.24561403508771928,0.42105263157894735,0.6666666666666666,-0.1578947368421053
-0.19404761904761914,0.5142857142857142,0.7083333333333334,0.02857142857142847
-0.5208333333333334,0.3125,0.8333333333333334,-0.375
-0.4285714285714286,0.5714285714285714,1.0,0.1428571428571428
-0.14285714285714285,0.42857142857142855,0.5714285714285714,-0.1428571428571429
-0.09999999999999998,0.4,0.5,-0.19999999999999996
-0.09999999999999998,0.4,0.5,-0.19999999999999996
0.11538461538461536,0.5,0.38461538461538464,-0.23076923076923073
-0.48333333333333334,0.4166666666666667,0.9,-0.16666666666666663
0.25,0.25,0.0,-1.0
-0.22398190045248872,0.4230769230769231,0.6470588235294118,-0.15384615384615385
-0.35012285012285016,0.5135135135135135,0.8636363636363636,0.027027027027026973
0.0,0.6666666666666666,0.6666666666666666,0.33333333333333326
-0.6875,0.3125,1.0,-0.375
-0.4632034632034632,0.3939393939393939,0.8571428571428571,-0.21212121212121215
-0.380952380952381,0.3333333333333333,0.7142857142857143,-0.33333333333333337
-0.5272727272727273,0.2727272727272727,0.8,-0.4545454545454546
-0.36250000000000004,0.4375,0.8,-0.125
-0.6818181818181819,0.3181818181818182,1.0,-0.36363636363636365
-0.7142857142857143,0.2857142857142857,1.0,-0.4285714285714286
-0.543123543123543,0.30303030303030304,0.8461538461538461,-0.3939393939393939
-0.4285714285714286,0.5714285714285714,1.0,0.1428571428571428
-0.09523809523809523,0.5714285714285714,0.6666666666666666,0.1428571428571428
-0.47058823529411764,0.4117647058823529,0.8823529411764706,-0.17647058823529416
-1.0,0.0,1.0,-1.0
-0.4285714285714286,0.5,0.9285714285714286,0.0
-0.4976744186046512,0.3023255813953488,0.8,-0.39534883720930236
-0.5,0.5,1.0,0.0
-0.5294117647058824,0.47058823529411764,1.0,-0.05882352941176472
-0.6875,0.3125,1.0,-0.375
-0.4,0.6,1.0,0.19999999999999996
-0.5352564102564104,0.4230769230769231,0.9583333333333334,-0.15384615384615385
-0.6363636363636364,0.36363636363636365,1.0,-0.2727272727272727
-0.5526315789473684,0.4473684210526316,1.0,-0.10526315789473684
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
0.9090909090909091,1.0,0.09090909090909091,-0.8181818181818181
0.9705882352941176,1.0,0.029411764705882353,-0.9411764705882353
0.21836734693877552,0.3,0.08163265306122448,-0.8367346938775511
0.37142857142857144,0.4,0.02857142857142857,-0.9428571428571428
0.2995391705069124,0.42857142857142855,0.12903225806451613,-0.7419354838709677
0.5555555555555556,0.6666666666666666,0.1111111111111111,-0.7777777777777778
0.4285714285714286,0.5,0.07142857142857142,-0.8571428571428572
-0.009803921568627472,0.16666666666666666,0.17647058823529413,-0.6666666666666667
0.8888888888888888,1.0,0.1111111111111111,-0.7777777777777778
0.6212121212121212,0.6666666666666666,0.045454545454545456,-0.9090909090909091
0.3666666666666667,0.5333333333333333,0.16666666666666666,-0.6666666666666667
0.4072727272727273,0.7272727272727273,0.32,-0.36
0.14473684210526316,0.25,0.10526315789473684,-0.7894736842105263
0.3888888888888889,0.5,0.1111111111111111,-0.7777777777777778
0.25,0.25,0.0,-1.0
0.2727272727272727,0.5454545454545454,0.2727272727272727,-0.4545454545454546
0.8,1.0,0.2,-0.6
0.5753968253968254,0.7142857142857143,0.1388888888888889,-0.7222222222222222
0.21666666666666667,0.4166666666666667,0.2,-0.6
0.6054158607350097,0.8181818181818182,0.2127659574468085,-0.574468085106383
0.4326923076923077,0.625,0.19230769230769232,-0.6153846153846154
-0.09090909090909091,0.0,0.09090909090909091,-1.0
0.053475935828877,0.23529411764705882,0.18181818181818182,-0.6363636363636364
-0.38095238095238093,0.2857142857142857,0.6666666666666666,-0.4285714285714286
0.2698412698412699,0.5555555555555556,0.2857142857142857,-0.4285714285714286
0.3181818181818182,0.5,0.18181818181818182,-0.6363636363636364
-0.15476190476190474,0.17857142857142858,0.3333333333333333,-0.6428571428571428
0.0,0.25,0.25,-0.5
-0.17142857142857137,0.4,0.5714285714285714,-0.19999999999999996
0.1388888888888889,0.25,0.1111111111111111,-0.7777777777777778
-0.12669683257918551,0.4117647058823529,0.5384615384615384,-0.17647058823529416
-0.020161290322580627,0.3548387096774194,0.375,-0.29032258064516125
0.4313725490196078,0.6666666666666666,0.23529411764705882,-0.5294117647058824
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
-0.053140096618357446,0.391304347826087,0.4444444444444444,-0.21739130434782605
0.1527777777777778,0.375,0.2222222222222222,-0.5555555555555556
0.3294117647058824,0.8,0.47058823529411764,-0.05882352941176472
0.6666666666666667,1.0,0.3333333333333333,-0.33333333333333337
0.1166666666666667,0.4666666666666667,0.35,-0.30000000000000004
-0.17142857142857143,0.42857142857142855,0.6,-0.1428571428571429
-0.08237986270022879,0.391304347826087,0.47368421052631576,-0.21739130434782605
-0.0526755852842809,0.40384615384615385,0.45652173913043476,-0.1923076923076923
-0.41666666666666663,0.25,0.6666666666666666,-0.5
0.09999999999999998,0.5,0.4,-0.19999999999999996
0.15037593984962405,0.5714285714285714,0.42105263157894735,-0.1578947368421053
0.050000000000000044,0.55,0.5,0.0
-0.17156862745098045,0.4117647058823529,0.5833333333333334,-0.17647058823529416
-0.380952380952381,0.3333333333333333,0.7142857142857143,-0.33333333333333337
-0.033333333333333326,0.4666666666666667,0.5,-0.06666666666666665
-0.12631578947368421,0.47368421052631576,0.6,-0.052631578947368474
-0.04395604395604402,0.5714285714285714,0.6153846153846154,0.1428571428571428
-0.1604278074866311,0.5454545454545454,0.7058823529411765,0.09090909090909083
0.16666666666666669,0.5,0.3333333333333333,-0.33333333333333337
-0.036363636363636376,0.6,0.6363636363636364,0.19999999999999996
0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.6666666666666667
-0.0326797385620915,0.4117647058823529,0.4444444444444444,-0.17647058823529416
0.08333333333333331,0.5,0.4166666666666667,-0.16666666666666663
-0.47252747252747246,0.38461538461538464,0.8571428571428571,-0.23076923076923073
-0.35096153846153844,0.46153846153846156,0.8125,-0.07692307692307687
0.02894736842105261,0.5789473684210527,0.55,0.10000000000000009
-0.6666666666666667,0.3333333333333333,1.0,-0.33333333333333337
-0.14957264957264954,0.3888888888888889,0.5384615384615384,-0.2222222222222222
-0.3672727272727273,0.36,0.7272727272727273,-0.28
-0.2733446519524618,0.5161290322580645,0.7894736842105263,0.032258064516129004
-0.33333333333333337,0.5,0.8333333333333334,0.0
-0.18128654970760227,0.5555555555555556,0.7368421052631579,0.11111111111111116
-0.5833333333333333,0.4166666666666667,1.0,-0.16666666666666663
0.11250000000000004,0.8,0.6875,0.375
-0.12857142857142856,0.5714285714285714,0.7,0.1428571428571428
-0.24887387387387389,0.4594594594594595,0.7083333333333334,-0.08108108108108103
-0.5,0.5,1.0,0.0
0.25,0.75,0.5,0.0
-0.16666666666666669,0.3333333333333333,0.5,-0.33333333333333337
-0.25974025974025977,0.45454545454545453,0.7142857142857143,-0.09090909090909094
-0.19433198380566807,0.42105263157894735,0.6153846153846154,-0.1578947368421053
0.20000000000000007,0.8,0.6,0.19999999999999996
-0.3316953316953317,0.4864864864864865,0.8181818181818182,-0.027027027027026973
-0.7,0.3,1.0,-0.4
-0.5227272727272727,0.22727272727272727,0.75,-0.5454545454545454
-0.41839080459770117,0.4482758620689655,0.8666666666666667,-0.10344827586206895
-0.41666666666666663,0.5833333333333334,1.0,0.16666666666666674
-0.6428571428571428,0.35714285714285715,1.0,-0.2857142857142857
-0.6666666666666667,0.3333333333333333,1.0,-0.33333333333333337
-0.3571428571428571,0.5,0.8571428571428571,0.0
-0.33333333333333337,0.5,0.8333333333333334,0.0
-0.44708994708994715,0.48148148148148145,0.9285714285714286,-0.03703703703703709
-0.4603174603174603,0.42857142857142855,0.8888888888888888,-0.1428571428571429
-0.564516129032258,0.43548387096774194,1.0,-0.12903225806451613
-0.3846153846153846,0.6153846153846154,1.0,0.23076923076923084
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
-0.4666666666666667,0.5333333333333333,1.0,0.06666666666666665
-0.6190476190476191,0.38095238095238093,1.0,-0.23809523809523814
-0.75,0.25,1.0,-0.5
-0.46153846153846156,0.5384615384615384,1.0,0.07692307692307687
-0.8,0.2,1.0,-0.6
-0.55,0.45,1.0,-0.09999999999999998
0.3333333333333333,0.3333333333333333,0.0,-1.0
0.3333333333333333,0.3333333333333333,0.0,-1.0
0.9473684210526316,1.0,0.05263157894736842,-0.8947368421052632
0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.7142857142857143
0.5666666666666667,0.6666666666666666,0.1,-0.8
0.475,0.6,0.125,-0.75
0.6547619047619048,0.75,0.09523809523809523,-0.8095238095238095
0.2533333333333333,0.3333333333333333,0.08,-0.84
0.96,1.0,0.04,-0.92
0.28125,0.375,0.09375,-0.8125
0.033333333333333326,0.3333333333333333,0.3,-0.4
0.1111111111111111,0.1111111111111111,0.0,-1.0
0.8888888888888888,1.0,0.1111111111111111,-0.7777777777777778
0.18235294117647058,0.3,0.11764705882352941,-0.7647058823529411
0.05555555555555555,0.16666666666666666,0.1111111111111111,-0.7777777777777778
0.3181818181818182,0.5,0.18181818181818182,-0.6363636363636364
-0.16666666666666666,0.16666666666666666,0.3333333333333333,-0.6666666666666667
0.3666666666666667,0.5,0.13333333333333333,-0.7333333333333334
0.5181818181818181,0.7,0.18181818181818182,-0.6363636363636364
0.17094017094017094,0.5555555555555556,0.38461538461538464,-0.23076923076923073
-0.16666666666666666,0.0,0.16666666666666666,-1.0
0.24305555555555558,0.5555555555555556,0.3125,-0.375
0.16969696969696968,0.6363636363636364,0.4666666666666667,-0.06666666666666665
0.5,0.5,0.0,-1.0
0.2179487179487179,0.5769230769230769,0.358974358974359,-0.28205128205128205
0.0,0.375,0.375,-0.25
-0.17094017094017094,0.38461538461538464,0.5555555555555556,-0.23076923076923073
0.2888888888888889,0.5555555555555556,0.26666666666666666,-0.4666666666666667
0.5128205128205128,0.6666666666666666,0.15384615384615385,-0.6923076923076923
0.19367588932806323,0.45454545454545453,0.2608695652173913,-0.4782608695652174
0.023809523809523836,0.5,0.47619047619047616,-0.04761904761904767
0.0757575757575758,0.4090909090909091,0.3333333333333333,-0.33333333333333337
-0.18620689655172412,0.41379310344827586,0.6,-0.1724137931034483
-0.25,0.25,0.5,-0.5
0.175,0.375,0.2,-0.6
0.28583333333333333,0.64,0.3541666666666667,-0.29166666666666663
0.8571428571428572,1.0,0.14285714285714285,-0.7142857142857143
-0.8,0.2,1.0,-0.6
-0.0714285714285714,0.5,0.5714285714285714,0.0
-0.1111111111111111,0.3333333333333333,0.4444444444444444,-0.33333333333333337
-0.3609022556390977,0.21052631578947367,0.5714285714285714,-0.5789473684210527
0.08333333333333337,0.75,0.6666666666666666,0.33333333333333326
-0.3492063492063492,0.2222222222222222,0.5714285714285714,-0.5555555555555556
-0.16666666666666669,0.3333333333333333,0.5,-0.33333333333333337
-0.029239766081871343,0.4444444444444444,0.47368421052631576,-0.11111111111111116
0.375,1.0,0.625,0.25
-0.36363636363636365,0.6363636363636364,1.0,0.2727272727272727
0.0,0.5,0.5,0.0
0.18333333333333324,0.7333333333333333,0.55,0.10000000000000009
-0.35833333333333334,0.26666666666666666,0.625,-0.4666666666666667
0.8,1.0,0.2,-0.6
-0.14583333333333337,0.4375,0.5833333333333334,-0.125
-0.07164404223227755,0.48717948717948717,0.5588235294117647,-0.02564102564102566
-0.12121212121212122,0.3333333333333333,0.45454545454545453,-0.33333333333333337
-0.020467836257309857,0.6111111111111112,0.631578947368421,0.22222222222222232
0.2142857142857143,0.7142857142857143,0.5,0.0
0.08333333333333337,0.5833333333333334,0.5,0.0
-0.5555555555555556,0.4444444444444444,1.0,-0.11111111111111116
-0.22727272727272724,0.3181818181818182,0.5454545454545454,-0.36363636363636365
-0.16666666666666669,0.3333333333333333,0.5,-0.33333333333333337
-0.050000000000000044,0.5333333333333333,0.5833333333333334,0.06666666666666665
-0.3466666666666667,0.52,0.8666666666666667,0.040000000000000036
-0.13809523809523805,0.43333333333333335,0.5714285714285714,-0.1333333333333333
-0.1875,0.3125,0.5,-0.375
-0.07090909090909092,0.52,0.5909090909090909,0.040000000000000036
-0.13690476190476186,0.625,0.7619047619047619,0.25
-0.31,0.44,0.75,-0.12
0.32142857142857145,0.75,0.42857142857142855,-0.1428571428571429
-0.2531914893617021,0.44680851063829785,0.7,-0.1063829787234043
-0.08571428571428574,0.7142857142857143,0.8,0.4285714285714286
-0.4342105263157895,0.3157894736842105,0.75,-0.368421052631579
-0.25341614906832294,0.4857142857142857,0.7391304347826086,-0.02857142857142858
0.0892857142857143,0.7142857142857143,0.625,0.25
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
-0.0980515399120051,0.6046511627906976,0.7027027027027027,0.20930232558139528
-0.0803571428571429,0.5625,0.6428571428571429,0.125
-0.25,0.75,1.0,0.5
-0.4,0.4,0.8,-0.19999999999999996
-0.2596153846153846,0.6153846153846154,0.875,0.23076923076923084
-0.45,0.3,0.75,-0.4
-0.5230769230769231,0.4,0.9230769230769231,-0.19999999999999996
-0.4083333333333333,0.4666666666666667,0.875,-0.06666666666666665
-0.20833333333333337,0.625,0.8333333333333334,0.25
-0.5833333333333333,0.4166666666666667,1.0,-0.16666666666666663
-0.45263157894736844,0.4473684210526316,0.9,-0.10526315789473684
-0.35,0.4,0.75,-0.19999999999999996
-0.2635294117647058,0.56,0.8235294117647058,0.1200000000000001
-0.33333333333333337,0.5,0.8333333333333334,0.0
-0.47619047619047616,0.47619047619047616,0.9523809523809523,-0.04761904761904767
-0.6666666666666667,0.3333333333333333,1.0,-0.33333333333333337
-0.5320512820512819,0.38461538461538464,0.9166666666666666,-0.23076923076923073
-0.6111111111111112,0.3888888888888889,1.0,-0.2222222222222222
-0.625,0.375,1.0,-0.25
-0.5625,0.4375,1.0,-0.125
-0.5555555555555556,0.4444444444444444,1.0,-0.11111111111111116
-0.6842105263157895,0.3157894736842105,1.0,-0.368421052631579
0.5,0.5,0.0,-1.0
0.46153846153846156,0.5,0.038461538461538464,-0.9230769230769231
0.4661016949152542,0.5,0.03389830508474576,-0.9322033898305084
0.3333333333333333,0.3333333333333333,0.0,-1.0
0.9444444444444444,1.0,0.05555555555555555,-0.8888888888888888
0.0,0.3333333333333333,0.3333333333333333,-0.33333333333333337
0.29806259314456035,0.36363636363636365,0.06557377049180328,-0.8688524590163934
1.0,1.0,0.0,-1.0
0.5,0.6666666666666666,0.16666666666666666,-0.6666666666666667
0.20833333333333331,0.3333333333333333,0.125,-0.75
0.25925925925925924,0.3333333333333333,0.07407407407407407,-0.8518518518518519
0.3181818181818182,0.5,0.18181818181818182,-0.6363636363636364
0.33870967741935487,0.5,0.16129032258064516,-0.6774193548387097
0.06999999999999995,0.35,0.28,-0.43999999999999995
0.08333333333333331,0.3333333333333333,0.25,-0.5
0.28787878787878785,0.45454545454545453,0.16666666666666666,-0.6666666666666667
0.475,0.6,0.125,-0.75
0.2272727272727273,0.5,0.2727272727272727,-0.4545454545454546
0.17777777777777776,0.4444444444444444,0.26666666666666666,-0.4666666666666667
1.0,1.0,0.0,-1.0
0.18137254901960786,0.4166666666666667,0.23529411764705882,-0.5294117647058824
0.011904761904761862,0.3333333333333333,0.32142857142857145,-0.3571428571428571
0.13186813186813184,0.2857142857142857,0.15384615384615385,-0.6923076923076923
0.5961538461538461,0.75,0.15384615384615385,-0.6923076923076923
0.07777777777777778,0.3,0.2222222222222222,-0.5555555555555556
0.125,0.5,0.375,-0.25
0.15656565656565652,0.5454545454545454,0.3888888888888889,-0.2222222222222222
-0.025641025641025605,0.3076923076923077,0.3333333333333333,-0.3846153846153846
0.44871794871794873,0.8333333333333334,0.38461538461538464,-0.23076923076923073
0.19981498612395932,0.391304347826087,0.19148936170212766,-0.6170212765957447
0.3450292397660819,0.5555555555555556,0.21052631578947367,-0.5789473684210527
0.09999999999999998,0.5,0.4,-0.19999999999999996
0.5,0.6666666666666666,0.16666666666666666,-0.6666666666666667
0.22499999999999998,0.625,0.4,-0.19999999999999996
0.8333333333333334,1.0,0.16666666666666666,-0.6666666666666667
-0.08333333333333331,0.4166666666666667,0.5,-0.16666666666666663
0.12698412698412698,0.5714285714285714,0.4444444444444444,-0.11111111111111116
-0.00694444444444442,0.4375,0.4444444444444444,-0.125
-0.4166666666666667,0.3333333333333333,0.75,-0.33333333333333337
-0.10096153846153844,0.4375,0.5384615384615384,-0.125
0.3888888888888889,0.7777777777777778,0.3888888888888889,-0.2222222222222222
-0.3714285714285715,0.42857142857142855,0.8,-0.1428571428571429
-0.10084033613445376,0.47058823529411764,0.5714285714285714,-0.05882352941176472
-0.09191176470588236,0.47058823529411764,0.5625,-0.05882352941176472
-0.006211180124223614,0.5652173913043478,0.5714285714285714,0.13043478260869557
-0.14545454545454545,0.45454545454545453,0.6,-0.09090909090909094
-0.16666666666666663,0.5,0.6666666666666666,0.0
0.0444444444444444,0.4444444444444444,0.4,-0.19999999999999996
-0.02826086956521745,0.5217391304347826,0.55,0.04347826086956519
-0.25378787878787873,0.2916666666666667,0.5454545454545454,-0.41666666666666663
-0.1687979539641944,0.4782608695652174,0.6470588235294118,-0.04347826086956519
0.045454545454545414,0.5454545454545454,0.5,0.0
0.023809523809523725,0.6666666666666666,0.6428571428571429,0.2857142857142858
-0.17524509803921567,0.3541666666666667,0.5294117647058824,-0.29166666666666663
-0.5,0.5,1.0,0.0
-0.41666666666666663,0.25,0.6666666666666666,-0.5
-0.13333333333333341,0.6666666666666666,0.8,0.33333333333333326
-0.5894736842105264,0.21052631578947367,0.8,-0.5789473684210527
0.07894736842105265,0.5,0.42105263157894735,-0.1578947368421053
-0.3055555555555556,0.4444444444444444,0.75,-0.11111111111111116
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
0.261904761904762,0.8333333333333334,0.5714285714285714,0.1428571428571428
-0.49230769230769234,0.3076923076923077,0.8,-0.3846153846153846
0.2666666666666666,0.6666666666666666,0.4,-0.19999999999999996
-0.15277777777777785,0.4583333333333333,0.6111111111111112,-0.08333333333333337
-0.4621212121212121,0.45454545454545453,0.9166666666666666,-0.09090909090909094
-0.22619047619047616,0.5238095238095238,0.75,0.04761904761904767
-0.33653846153846156,0.5384615384615384,0.875,0.07692307692307687
-0.2828282828282829,0.4444444444444444,0.7272727272727273,-0.11111111111111116
0.4666666666666666,0.6666666666666666,0.2,-0.6
0.09999999999999998,0.6,0.5,0.0
-0.303921568627451,0.5294117647058824,0.8333333333333334,0.05882352941176472
0.125,0.75,0.625,0.25
-0.375,0.5,0.875,0.0
0.0357142857142857,0.75,0.7142857142857143,0.4285714285714286
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
-0.3493589743589744,0.4583333333333333,0.8076923076923077,-0.08333333333333337
-0.10119047619047628,0.6071428571428571,0.7083333333333334,0.2142857142857142
-0.37878787878787884,0.45454545454545453,0.8333333333333334,-0.09090909090909094
-0.34102564102564104,0.4666666666666667,0.8076923076923077,-0.06666666666666665
-0.5071428571428571,0.35,0.8571428571428571,-0.30000000000000004
-0.2525252525252525,0.6363636363636364,0.8888888888888888,0.2727272727272727
-0.08333333333333337,0.6666666666666666,0.75,0.33333333333333326
-0.375,0.625,1.0,0.25
-0.5,0.5,1.0,0.0
-0.2976190476190476,0.4166666666666667,0.7142857142857143,-0.16666666666666663
-0.35,0.65,1.0,0.30000000000000004
-0.30113636363636365,0.6363636363636364,0.9375,0.2727272727272727
-0.7142857142857143,0.2857142857142857,1.0,-0.4285714285714286
-0.23623188405797102,0.6333333333333333,0.8695652173913043,0.2666666666666666
-0.37368421052631584,0.5263157894736842,0.9,0.05263157894736836
-0.5277777777777778,0.4722222222222222,1.0,-0.05555555555555558
-0.2857142857142857,0.7142857142857143,1.0,0.4285714285714286
-0.6153846153846154,0.38461538461538464,1.0,-0.23076923076923073
-0.5,0.5,1.0,0.0
-0.5666666666666667,0.43333333333333335,1.0,-0.1333333333333333
-0.625,0.375,1.0,-0.25
0.3333333333333333,0.3333333333333333,0.0,-1.0
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
0.6,0.6666666666666666,0.06666666666666667,-0.8666666666666667
0.45454545454545453,0.5,0.045454545454545456,-0.9090909090909091
0.28804347826086957,0.375,0.08695652173913043,-0.8260869565217391
0.9,1.0,0.1,-0.8
0.9545454545454546,1.0,0.045454545454545456,-0.9090909090909091
0.2708333333333333,0.3333333333333333,0.0625,-0.875
0.748587570621469,0.8333333333333334,0.0847457627118644,-0.8305084745762712
0.29325513196480935,0.45454545454545453,0.16129032258064516,-0.6774193548387097
0.3116883116883117,0.45454545454545453,0.14285714285714285,-0.7142857142857143
0.125,0.375,0.25,-0.5
0.15517241379310343,0.5,0.3448275862068966,-0.31034482758620685
0.16956521739130434,0.3,0.13043478260869565,-0.7391304347826086
0.6447368421052632,0.75,0.10526315789473684,-0.7894736842105263
0.3869047619047619,0.625,0.23809523809523808,-0.5238095238095238
0.2714285714285714,0.5714285714285714,0.3,-0.4
0.41666666666666663,0.6666666666666666,0.25,-0.5
0.3135498320268757,0.5263157894736842,0.2127659574468085,-0.574468085106383
0.12121212121212122,0.6666666666666666,0.5454545454545454,0.09090909090909083
0.047619047619047616,0.3333333333333333,0.2857142857142857,-0.4285714285714286
0.20454545454545453,0.45454545454545453,0.25,-0.5
0.30808080808080807,0.4444444444444444,0.13636363636363635,-0.7272727272727273
0.16666666666666669,0.5,0.3333333333333333,-0.33333333333333337
-0.0714285714285714,0.5,0.5714285714285714,0.0
0.2666666666666666,0.6666666666666666,0.4,-0.19999999999999996
0.1842105263157895,0.5,0.3157894736842105,-0.368421052631579
0.24403183023872677,0.5517241379310345,0.3076923076923077,-0.3846153846153846
-0.08444444444444443,0.36,0.4444444444444444,-0.28
0.01428571428571429,0.3,0.2857142857142857,-0.4285714285714286
0.17156862745098045,0.5833333333333334,0.4117647058823529,-0.17647058823529416
0.12669683257918551,0.5384615384615384,0.4117647058823529,-0.17647058823529416
-0.13333333333333341,0.6666666666666666,0.8,0.33333333333333326
0.5,1.0,0.5,0.0
0.05555555555555558,0.5555555555555556,0.5,0.0
-0.10000000000000003,0.3,0.4,-0.4
-0.35064935064935066,0.36363636363636365,0.7142857142857143,-0.2727272727272727
-0.7727272727272727,0.22727272727272727,1.0,-0.5454545454545454
0.34469696969696967,0.6363636363636364,0.2916666666666667,-0.41666666666666663
-0.3392857142857143,0.375,0.7142857142857143,-0.25
0.15873015873015872,0.7142857142857143,0.5555555555555556,0.11111111111111116
0.09166666666666667,0.4666666666666667,0.375,-0.25
-0.09469696969696972,0.5416666666666666,0.6363636363636364,0.08333333333333326
-0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.33333333333333337
0.3055555555555556,0.75,0.4444444444444444,-0.11111111111111116
-0.17000000000000004,0.48,0.65,-0.040000000000000036
-0.06666666666666671,0.3333333333333333,0.4,-0.33333333333333337
0.16666666666666663,0.6666666666666666,0.5,0.0
0.4545454545454546,1.0,0.5454545454545454,0.09090909090909083
-0.08892763731473402,0.4594594594594595,0.5483870967741935,-0.08108108108108103
-0.1768421052631578,0.56,0.7368421052631579,0.1200000000000001
0.1781206171107994,0.5652173913043478,0.3870967741935484,-0.22580645161290325
-0.35,0.25,0.6,-0.5
-0.2222222222222222,0.4444444444444444,0.6666666666666666,-0.11111111111111116
-0.0444444444444444,0.5555555555555556,0.6,0.11111111111111116
0.19444444444444442,0.7777777777777778,0.5833333333333334,0.16666666666666674
-0.23750000000000004,0.5625,0.8,0.125
-0.33333333333333337,0.6666666666666666,1.0,0.33333333333333326
-0.08441558441558439,0.6428571428571429,0.7272727272727273,0.2857142857142858
-0.39560439560439553,0.46153846153846156,0.8571428571428571,-0.07692307692307687
-0.4230769230769231,0.4230769230769231,0.8461538461538461,-0.15384615384615385
0.04201680672268904,0.5714285714285714,0.5294117647058824,0.05882352941176472
-0.08333333333333337,0.5,0.5833333333333334,0.0
-0.5,0.0,0.5,-1.0
-0.3882352941176471,0.4117647058823529,0.8,-0.17647058823529416
0.33333333333333337,1.0,0.6666666666666666,0.33333333333333326
-0.1833333333333333,0.4166666666666667,0.6,-0.16666666666666663
-0.170940170940171,0.4444444444444444,0.6153846153846154,-0.11111111111111116
-0.2121212121212121,0.45454545454545453,0.6666666666666666,-0.09090909090909094
-0.45833333333333337,0.5416666666666666,1.0,0.08333333333333326
-0.21153846153846156,0.5384615384615384,0.75,0.07692307692307687
-0.425,0.425,0.85,-0.15000000000000002
-0.5,0.5,1.0,0.0
-0.303921568627451,0.5294117647058824,0.8333333333333334,0.05882352941176472
-0.47058823529411764,0.5294117647058824,1.0,0.05882352941176472
0.0,1.0,1.0,1.0
-0.47619047619047616,0.5238095238095238,1.0,0.04761904761904767
-0.5,0.5,1.0,0.0
-0.6666666666666667,0.3333333333333333,1.0,-0.33333333333333337
-0.41666666666666663,0.5833333333333334,1.0,0.16666666666666674
-0.7142857142857143,0.2857142857142857,1.0,-0.4285714285714286
0.0,0.8,0.8,0.6000000000000001
-0.4,0.6,1.0,0.19999999999999996
-0.22857142857142865,0.5714285714285714,0.8,0.1428571428571428
-0.65,0.35,1.0,-0.30000000000000004
-0.15000000000000002,0.75,0.9,0.5
-0.5454545454545454,0.45454545454545453,1.0,-0.09090909090909094
-0.5454545454545454,0.45454545454545453,1.0,-0.09090909090909094
-0.5217391304347826,0.4782608695652174,1.0,-0.04347826086956519
-1.0,0.0,1.0,-1.0
-0.25,0.75,1.0,0.5
-0.5454545454545454,0.45454545454545453,1.0,-0.09090909090909094
1.0,1.0,0.0,-1.0
1.0,1.0,0.0,-1.0
0.9166666666666666,1.0,0.08333333333333333,-0.8333333333333334
0.24404761904761904,0.2857142857142857,0.041666666666666664,-0.9166666666666666
0.30000000000000004,0.4,0.1,-0.8
1.0,1.0,0.0,-1.0
0.33766233766233766,0.42857142857142855,0.09090909090909091,-0.8181818181818181
0.1523809523809524,0.2,0.047619047619047616,-0.9047619047619048
0.3448275862068966,0.5,0.15517241379310345,-0.6896551724137931
0.39090909090909093,0.5,0.10909090909090909,-0.7818181818181819
0.9545454545454546,1.0,0.045454545454545456,-0.9090909090909091
0.125,0.125,0.0,-1.0
0.4411764705882353,0.5,0.058823529411764705,-0.8823529411764706
0.28125,0.5625,0.28125,-0.4375
0.21645021645021645,0.45454545454545453,0.23809523809523808,-0.5238095238095238
0.5119047619047619,0.75,0.23809523809523808,-0.5238095238095238
0.43333333333333335,0.6,0.16666666666666666,-0.6666666666666667
0.3297297297297297,0.6,0.2702702702702703,-0.45945945945945943
0.35,0.5,0.15,-0.7
0.30769230769230765,0.5384615384615384,0.23076923076923078,-0.5384615384615384
0.11363636363636365,0.36363636363636365,0.25,-0.5
0.3544891640866873,0.7368421052631579,0.38235294117647056,-0.23529411764705888
0.380952380952381,0.7142857142857143,0.3333333333333333,-0.33333333333333337
0.47916666666666663,0.6666666666666666,0.1875,-0.625
